frequency_hz,global_iteration,band_iteration,physical_loss,normalized_loss,data_loss,curvature,regularization_fraction,max_velocity_update,projected,relative_improvement,closure_evaluations,line_search_evaluations,step_fraction,accepted,gradient_norm,gradient_max
20000.0,0,0,0.026802560314536095,66.52975131367167,0.026802554726600647,6.075622227541544e-09,2.2668066890219052e-07,0.050000011920928955,0.0,0.3333586440122655,1.0,1.0,1.0,1.0,0.09513313323259354,0.03072894923388958
35000.0,1,0,0.014608900062739849,59.78109769073777,0.014608893543481827,6.430838528359573e-09,4.40200039975025e-07,0.050000011920928955,0.0,0.4034552104253763,2.0,1.0,1.0,1.0,0.07372532039880753,0.02410312555730343
50000.0,2,0,0.011181151494383812,71.25607749854498,0.011181144043803215,7.004652857744986e-09,6.26469727649237e-07,0.050000011920928955,0.0,0.2891521494235437,3.0,1.0,1.0,1.0,0.059895109385252,0.025063730776309967
65000.0,3,0,0.011729095131158829,89.95481838212437,0.011729087680578232,7.059044460078212e-09,6.018404974383884e-07,0.02499997615814209,0.0,0.10183162158145277,4.0,2.0,0.5,1.0,0.24308189749717712,0.10672850906848907
