frequency_hz,global_iteration,band_iteration,physical_loss,normalized_loss,data_loss,curvature,regularization_fraction,max_velocity_update,projected,relative_improvement,closure_evaluations,line_search_evaluations,step_fraction,accepted,gradient_norm,gradient_max
20000.0,0,0,0.00306824897415936,98.52148568099743,0.00306823942810297,9.586777593995066e-09,3.124511067653657e-06,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.017242800444364548,0.006637637969106436
35000.0,1,0,0.0015651079593226314,81.79344952751573,0.0015650965506210923,1.1396958932152756e-08,7.2818993430701084e-06,0.050000011920928955,0.0,0.1937302850609714,2.0,1.0,1.0,1.0,0.010157272219657898,0.004016560968011618
35000.0,2,1,0.0014321873895823956,74.84694347503745,0.0014321759808808565,1.1359744256367321e-08,7.931744221423287e-06,0.00625002384185791,0.0,0.09409343188069928,3.0,4.0,0.125,1.0,0.021039379760622978,0.008975536562502384
50000.0,3,0,0.0016107206465676427,95.48368445962014,0.0016107092378661036,1.1356064533174504e-08,7.05030060998979e-06,0.00625002384185791,0.0,0.04007190726734901,4.0,4.0,0.125,1.0,0.015311620198190212,0.007838765159249306
50000.0,4,1,0.001611395739018917,95.5237040090907,0.001611384330317378,1.1356064533174504e-08,7.047346571198432e-06,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0089121013879776,0.0035786700900644064
65000.0,5,0,0.0020386078394949436,100.0059507268396,0.0020385964307934046,1.1356064533174504e-08,5.570499979512533e-06,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.036550018936395645,0.016362670809030533
